Date;London futures (£ sterling/tonne);New York futures (US$/tonne);ICCO daily price (US$/tonne);ICCO daily price (Euro/tonne)
2010-08-27;1943.00;2745.00;2879.69;2256.00
2010-08-26;1957.33;2765.00;2905.01;2286.00
2010-08-25;1979.00;2781.33;2918.80;2307.00
2010-08-24;2017.67;2844.33;2980.97;2351.00
2010-08-23;2024.33;2861.00;3000.47;2369.00
2010-08-20;2015.33;2866.00;2994.53;2360.00
2010-08-19;2031.67;2914.00;3041.09;2370.00
2010-08-18;2038.67;2906.00;3042.96;2364.00
2010-08-17;2049.33;2922.33;3056.16;2372.00
2010-08-16;2047.33;2921.00;3063.41;2387.00
2010-08-13;2064.67;2875.00;3044.33;2384.00
2010-08-12;2079.33;2897.00;3066.01;2385.00
2010-08-11;2058.00;2887.67;3056.38;2371.00
2010-08-10;2075.33;2943.33;3106.56;2372.00
2010-08-09;2135.33;3038.33;3219.21;2432.00
2010-08-06;2129.67;3035.33;3216.02;2421.00
2010-08-05;2210.67;3139.67;3320.63;2524.00
2010-08-04;2210.00;3141.67;3323.92;2526.00
2010-08-03;2181.67;3086.00;3279.17;2477.00
2010-08-02;2194.00;3087.67;3284.72;2494.00
2010-07-30;2207.33;3092.67;3278.76;2509.00
2010-07-29;2220.67;3066.67;3262.46;2495.00
2010-07-28;2197.00;3034.00;3229.34;2485.00
2010-07-27;2197.67;3018.33;3214.39;2476.00
2010-07-26;2197.00;2996.00;3198.04;2461.00
2010-07-23;2209.00;2993.00;3197.82;2479.00
2010-07-22;2188.67;2948.00;3144.88;2438.00
2010-07-21;2198.33;2959.00;3148.97;2457.00
2010-07-20;2224.67;2996.33;3193.70;2475.00
2010-07-19;2227.00;3003.67;3195.91;2466.00
2010-07-16;2317.33;3181.00;3362.56;2602.00
2010-07-15;2293.00;3155.00;3339.10;2590.00
2010-07-14;2307.00;3164.00;3343.80;2620.00
2010-07-13;2272.33;3066.33;3256.16;2559.00
2010-07-12;2262.67;3011.67;3203.63;2548.00
2010-07-09;2259.67;3010.33;3209.63;2539.00
2010-07-08;2250.67;2986.33;3193.32;2522.00
2010-07-07;2260.67;3011.67;3220.78;2557.00
2010-07-06;2257.33;2985.67;3205.64;2534.00
2010-07-05;2263.33;2985.17;3202.08;2555.00
2010-07-02;2247.00;2984.67;3197.19;2544.00
2010-07-01;2285.67;3047.33;3251.86;2609.00
2010-06-30;2250.00;2965.67;3164.09;2575.00
2010-06-29;2257.00;3013.67;3208.56;2633.00
2010-06-28;2318.00;3128.67;3313.79;2691.00
2010-06-25;2321.67;3114.33;3296.62;2673.00
2010-06-24;2316.00;3118.67;3295.70;2663.00
2010-06-23;2301.33;3079.67;3252.83;2659.00
2010-06-22;2311.00;3073.67;3252.87;2643.00
2010-06-21;2286.67;2997.67;3193.60;2580.00
2010-06-18;2276.67;2979.00;3173.15;2566.00
2010-06-17;2250.67;2971.67;3152.34;2549.00
2010-06-16;2259.33;2984.00;3168.76;2572.00
2010-06-15;2283.00;2992.67;3189.35;2586.00
2010-06-14;2371.00;2971.33;3236.95;2637.00
2010-06-11;2360.00;2958.33;3195.95;2647.00
2010-06-10;2371.00;2946.33;3213.18;2655.00
2010-06-09;2416.67;2999.00;3262.28;2710.00
2010-06-08;2431.33;2983.33;3245.45;2707.00
2010-06-07;2385.00;2951.67;3205.26;2681.00
2010-06-04;2397.33;2919.33;3197.13;2665.00
2010-06-03;2430.33;3070.33;3311.92;2717.00
2010-06-02;2415.67;3073.33;3305.72;2708.00
2010-06-01;2360.00;3021.00;3242.80;2642.00
2010-05-28;2348.00;2982.67;3193.52;2581.00
2010-05-27;2365.00;3001.00;3224.29;2608.00
2010-05-26;2359.33;2928.33;3164.60;2590.00
2010-05-25;2333.33;2941.00;3146.47;2560.00
2010-05-24;2287.33;2934.33;3118.91;2514.00
2010-05-21;2263.67;2911.33;3093.15;2460.00
2010-05-20;2234.00;2860.33;3032.78;2451.00
2010-05-19;2227.67;2853.67;3024.85;2457.00
2010-05-18;2226.67;2875.33;3045.10;2464.00
2010-05-17;2201.67;2835.33;3001.27;2442.00
2010-05-14;2189.00;2859.33;3022.27;2440.00
2010-05-13;2227.00;2936.00;3099.78;2467.00
2010-05-12;2258.33;2991.67;3172.36;2510.00
2010-05-11;2237.67;2978.67;3161.21;2485.00
2010-05-10;2311.67;3101.00;3279.92;2549.00
2010-05-07;2309.33;3044.00;3223.69;2531.00
2010-05-06;2387.67;3188.67;3371.12;2656.00
2010-05-05;2353.67;3236.67;3397.65;2635.00
2010-05-04;2343.67;3208.67;3376.56;2589.00
2010-05-03;2348.50;3259.67;3420.21;2589.00
2010-04-30;2353.33;3256.00;3427.83;2577.00
2010-04-29;2351.33;3230.33;3412.88;2574.00
2010-04-28;2341.00;3219.67;3382.67;2577.00
2010-04-27;2334.67;3211.00;3387.96;2561.00
2010-04-26;2318.33;3243.67;3412.92;2560.00
2010-04-23;2299.67;3199.67;3364.66;2518.00
2010-04-22;2258.33;3154.67;3311.00;2490.00
2010-04-21;2224.33;3101.67;3261.62;2437.00
2010-04-20;2201.00;3056.33;3218.64;2394.00
2010-04-19;2161.67;2976.00;3136.16;2330.00
2010-04-16;2169.67;2991.00;3163.00;2344.00
2010-04-15;2117.33;2917.67;3094.74;2286.00
2010-04-14;2119.33;2907.33;3092.86;2262.00
2010-04-13;2127.00;2886.33;3076.12;2266.00
2010-04-12;2155.67;2932.00;3120.85;2297.00
2010-04-09;2135.33;2876.00;3077.40;2285.00
2010-04-08;2144.33;2887.33;3079.20;2305.00
2010-04-07;2150.67;2881.67;3078.67;2304.00
2010-04-06;2188.67;2936.67;3133.25;2342.00
2010-04-05;2218.17;2987.67;3187.96;2364.00
2010-04-01;2247.67;3018.00;3225.60;2377.00
2010-03-31;2252.33;2986.33;3201.00;2367.00
2010-03-30;2259.33;3001.67;3203.47;2388.00
2010-03-29;2245.33;2946.00;3151.67;2341.00
2010-03-26;2215.00;2880.67;3084.75;2304.00
2010-03-25;2200.33;2833.00;3050.80;2288.00
2010-03-24;2195.00;2854.67;3061.68;2295.00
2010-03-23;2209.67;2910.67;3115.68;2304.00
2010-03-22;2199.67;2897.33;3107.16;2292.00
2010-03-19;2188.00;2852.33;3067.88;2266.00
2010-03-18;2194.67;2915.33;3129.18;2300.00
2010-03-17;2184.00;2933.00;3139.99;2281.00
2010-03-16;2170.33;2878.00;3085.25;2243.00
2010-03-15;2178.00;2884.67;3078.01;2254.00
2010-03-12;2209.33;2945.33;3149.22;2290.00
2010-03-11;2173.67;2873.00;3070.34;2246.00
2010-03-10;2188.33;2863.67;3068.76;2248.00
2010-03-09;2138.67;2832.33;3018.78;2222.00
2010-03-08;2149.00;2862.67;3047.76;2239.00
2010-03-05;2160.00;2885.33;3073.41;2260.00
2010-03-04;2148.00;2854.33;3039.46;2240.00
2010-03-03;2132.67;2854.67;3037.55;2212.00
2010-03-02;2142.00;2852.67;3024.32;2229.00
2010-03-01;2157.00;2886.67;3055.74;2261.00
2010-02-26;2174.33;2941.00;3125.11;2290.00
2010-02-25;2172.33;2946.00;3122.07;2317.00
2010-02-24;2180.33;2992.33;3176.55;2339.00
2010-02-23;2169.67;2989.33;3170.19;2342.00
2010-02-22;2255.33;3099.67;3292.81;2423.00
2010-02-19;2261.67;3133.00;3310.02;2445.00
2010-02-18;2241.00;3119.33;3303.44;2435.00
2010-02-17;2236.33;3127.00;3317.12;2435.00
2010-02-16;2263.67;3182.33;3369.50;2452.00
2010-02-15;2257.33;3142.50;3336.82;2453.00
2010-02-12;2262.67;3102.67;3321.47;2438.00
2010-02-11;2259.33;3115.00;3325.60;2438.00
2010-02-10;2223.67;3040.00;3253.01;2371.00
2010-02-09;2212.67;3041.00;3252.85;2358.00
2010-02-08;2215.67;3033.33;3248.15;2371.00
2010-02-05;2195.67;3015.67;3220.40;2365.00
2010-02-04;2239.00;3109.33;3317.04;2410.00
2010-02-03;2232.67;3182.67;3365.47;2420.00
2010-02-02;2209.00;3171.33;3346.79;2398.00
2010-02-01;2221.33;3181.00;3356.52;2414.00
2010-01-29;2229.00;3241.33;3402.31;2453.00
2010-01-28;2241.67;3285.67;3449.67;2468.00
2010-01-27;2244.33;3292.33;3461.94;2464.00
2010-01-26;2304.67;3384.67;3552.37;2523.00
2010-01-25;2319.00;3422.33;3591.12;2538.00
2010-01-22;2334.33;3436.67;3597.12;2542.00
2010-01-21;2323.67;3447.33;3603.98;2553.00
2010-01-20;2301.33;3442.33;3592.61;2551.00
2010-01-19;2312.33;3471.67;3625.82;2541.00
2010-01-18;2282.33;3443.00;3582.63;2490.00
2010-01-15;2298.33;3414.33;3571.00;2484.00
2010-01-14;2289.33;3417.67;3574.93;2470.00
2010-01-13;2280.00;3411.33;3560.28;2456.00
2010-01-12;2271.67;3355.33;3513.40;2419.00
2010-01-11;2273.00;3361.33;3513.22;2417.00
2010-01-08;2266.33;3321.33;3470.84;2418.00
2010-01-07;2280.67;3317.33;3472.77;2424.00
2010-01-06;2260.00;3292.00;3453.66;2399.00
2010-01-05;2276.00;3330.67;3485.05;2419.00
2010-01-04;2228.67;3269.33;3427.74;2377.00
2009-12-31;2255.67;3299.00;3469.99;2420.00
2009-12-30;2232.33;3268.67;3425.50;2389.00
2009-12-29;2239.33;3250.00;3404.60;2373.00
2009-12-28;2242.67;3243.00;3413.90;2372.00
2009-12-24;2246.00;3291.00;3434.61;2392.00
2009-12-23;2235.67;3266.33;3414.55;2382.00
2009-12-22;2240.00;3278.00;3424.11;2404.00
2009-12-21;2218.67;3284.67;3424.37;2391.00
2009-12-18;2223.00;3275.67;3423.46;2397.00
2009-12-17;2308.00;3439.00;3579.29;2500.00
2009-12-16;2310.67;3495.33;3636.87;2495.00
2009-12-15;2259.33;3380.33;3521.64;2426.00
2009-12-14;2272.33;3422.33;3559.08;2431.00
2009-12-11;2271.00;3411.67;3547.50;2429.00
2009-12-10;2280.33;3434.67;3568.91;2425.00
2009-12-09;2272.00;3421.67;3553.54;2414.00
2009-12-08;2247.33;3373.00;3516.05;2385.00
2009-12-07;2245.67;3388.33;3536.62;2387.00
2009-12-04;2233.33;3386.00;3535.00;2375.00
2009-12-03;2235.67;3405.00;3553.46;2356.00
2009-12-02;2186.67;3340.00;3487.07;2314.00
2009-12-01;2207.67;3367.67;3516.75;2330.00
2009-11-30;2177.67;3272.67;3420.93;2282.00
2009-11-27;2182.00;3286.67;3440.37;2298.00
2009-11-26;2183.33;3309.50;3453.43;2304.00
2009-11-25;2178.33;3332.33;3479.36;2307.00
2009-11-24;2153.67;3259.33;3412.10;2284.00
2009-11-23;2170.67;3307.00;3452.77;2307.00
2009-11-20;2168.00;3298.33;3439.28;2313.00
2009-11-19;2090.67;3215.00;3346.67;2245.00
2009-11-18;2112.33;3288.33;3411.71;2276.00
2009-11-17;2050.33;3157.33;3295.00;2222.00
2009-11-16;2053.33;3168.67;3306.52;2208.00
2009-11-13;2054.33;3114.33;3269.71;2192.00
2009-11-12;2078.67;3124.00;3278.67;2206.00
2009-11-11;2123.67;3183.67;3349.27;2238.00
2009-11-10;2058.67;3139.00;3284.27;2196.00
2009-11-09;2095.00;3210.00;3355.37;2237.00
2009-11-06;2128.67;3225.33;3375.95;2275.00
2009-11-05;2141.00;3252.00;3397.14;2287.00
2009-11-04;2177.00;3301.33;3452.51;2327.00
2009-11-03;2172.00;3324.67;3439.79;2346.00
2009-11-02;2141.67;3300.67;3405.91;2297.00
2009-10-30;2162.00;3330.00;3441.19;2336.00
2009-10-29;2179.00;3373.67;3488.38;2350.00
2009-10-28;2185.00;3344.67;3463.60;2353.00
2009-10-27;2205.00;3365.00;3482.11;2355.00
2009-10-26;2205.67;3367.00;3483.54;2337.00
2009-10-23;2204.33;3384.00;3492.77;2322.00
2009-10-22;2188.33;3411.00;3519.46;2346.00
2009-10-21;2176.67;3397.33;3503.94;2335.00
2009-10-20;2169.67;3350.67;3450.93;2316.00
2009-10-19;2151.67;3329.00;3427.25;2293.00
2009-10-16;2142.33;3294.33;3397.51;2282.00
2009-10-15;2149.33;3286.33;3388.16;2267.00
2009-10-14;2118.00;3165.00;3272.88;2197.00
2009-10-13;2092.33;3129.00;3226.13;2174.00
2009-10-12;2086.00;3091.67;3191.27;2157.00
2009-10-09;2148.00;3206.00;3309.00;2250.00
2009-10-08;2143.67;3271.00;3359.44;2273.00
2009-10-07;2157.67;3245.67;3336.99;2274.00
2009-10-06;2143.00;3221.67;3314.09;2247.00
2009-10-05;2153.33;3253.00;3340.23;2281.00
2009-10-02;2008.00;3012.67;3099.83;2123.00
2009-10-01;2070.67;3111.33;3206.35;2207.00
2009-09-30;2101.00;3169.33;3265.20;2232.00
2009-09-29;2052.00;3070.67;3168.52;2177.00
2009-09-28;2064.67;3091.00;3188.05;2174.00
2009-09-25;2050.33;3095.00;3185.15;2170.00
2009-09-24;2031.33;3090.00;3176.87;2162.00
2009-09-23;2044.33;3179.33;3266.58;2214.00
2009-09-22;2048.67;3183.00;3268.85;2209.00
2009-09-21;2020.00;3098.67;3188.77;2171.00
2009-09-18;2038.33;3126.00;3221.03;2190.00
2009-09-17;1992.33;3098.00;3195.21;2169.00
2009-09-16;1994.00;3095.00;3193.90;2172.00
2009-09-15;1989.33;3116.33;3193.10;2185.00
2009-09-14;1941.33;3073.00;3146.25;2152.00
2009-09-11;1948.33;3086.33;3168.81;2172.00
2009-09-10;1947.00;3099.33;3170.15;2176.00
2009-09-09;1928.33;3048.00;3119.98;2142.00
2009-09-08;1883.67;2973.00;3041.66;2098.00
2009-09-07;1860.00;2962.17;3003.26;2094.00
2009-09-04;1887.00;2951.33;3020.74;2116.00
2009-09-03;1885.67;2947.67;3015.27;2113.00
2009-09-02;1910.67;2953.67;3030.68;2127.00
2009-09-01;1848.33;2844.33;2914.97;2049.00
2009-08-31;1834.17;2827.00;2906.19;2028.00
2009-08-28;1820.00;2818.67;2895.14;2017.00
2009-08-27;1834.67;2827.33;2900.53;2032.00
2009-08-26;1900.00;2978.00;3031.09;2130.00
2009-08-25;1911.33;3016.00;3071.90;2144.00
2009-08-24;1869.00;2941.67;3004.68;2099.00
2009-08-21;1881.00;2982.67;3043.39;2128.00
2009-08-20;1852.67;2921.67;2988.50;2099.00
2009-08-19;1835.67;2921.00;2977.45;2090.00
2009-08-18;1753.33;2766.00;2834.06;2006.00
2009-08-17;1769.33;2755.00;2821.28;2003.00
2009-08-14;1805.00;2848.00;2915.47;2051.00
2009-08-13;1849.33;2926.00;2995.96;2097.00
2009-08-12;1831.33;2892.00;2961.29;2080.00
2009-08-11;1810.00;2823.00;2904.12;2053.00
2009-08-10;1842.67;2928.00;2982.31;2109.00
2009-08-07;1794.67;2866.67;2928.56;2067.00
2009-08-06;1765.33;2845.00;2902.56;2022.00
2009-08-05;1776.67;2894.67;2954.44;2053.00
2009-08-04;1827.33;2978.00;3035.11;2108.00
2009-08-03;1828.33;2972.67;3035.94;2107.00
2009-07-31;1827.67;2919.67;2982.51;2092.00
2009-07-30;1847.67;2909.33;2977.05;2116.00
2009-07-29;1792.67;2828.33;2880.97;2053.00
2009-07-28;1837.33;2921.00;2968.72;2098.00
2009-07-27;1819.67;2885.67;2942.24;2070.00
2009-07-24;1850.67;2927.67;2983.97;2100.00
2009-07-23;1827.33;2902.33;2963.88;2077.00
2009-07-22;1761.33;2776.00;2835.24;1994.00
2009-07-21;1831.00;2887.00;2946.16;2074.00
2009-07-20;1814.33;2887.33;2939.58;2069.00
2009-07-17;1779.33;2770.00;2837.38;2010.00
2009-07-16;1711.67;2697.00;2753.27;1950.00
2009-07-15;1728.33;2739.33;2789.92;1976.00
2009-07-14;1751.33;2748.00;2802.34;2005.00
2009-07-13;1725.00;2686.33;2738.09;1959.00
2009-07-10;1710.00;2666.00;2716.09;1950.00
2009-07-09;1703.00;2665.33;2720.19;1939.00
2009-07-08;1665.33;2537.33;2602.89;1880.00
2009-07-07;1615.33;2491.67;2550.30;1827.00
2009-07-06;1610.67;2489.33;2551.24;1831.00
2009-07-03;1601.00;2501.33;2557.64;1828.00
2009-07-02;1606.33;2513.33;2573.10;1836.00
2009-07-01;1600.67;2533.67;2588.34;1826.00
2009-06-30;1611.00;2539.33;2593.91;1851.00
2009-06-29;1623.00;2569.67;2626.16;1868.00
2009-06-26;1634.67;2567.00;2632.84;1870.00
2009-06-25;1651.00;2565.33;2630.38;1886.00
2009-06-24;1594.00;2528.33;2577.58;1839.00
2009-06-23;1599.33;2506.00;2559.18;1820.00
2009-06-22;1585.33;2494.33;2542.11;1837.00
2009-06-19;1603.67;2535.67;2593.18;1853.00
2009-06-18;1635.00;2575.33;2625.26;1877.00
2009-06-17;1634.00;2562.33;2611.57;1886.00
2009-06-16;1681.00;2669.67;2716.49;1957.00
2009-06-15;1694.33;2662.67;2708.57;1965.00
2009-06-12;1756.67;2790.67;2845.73;2027.00
2009-06-11;1780.67;2841.00;2892.67;2053.00
2009-06-10;1782.00;2797.33;2853.18;2040.00
2009-06-09;1779.00;2786.67;2839.44;2023.00
2009-06-08;1762.67;2713.33;2763.85;1991.00
2009-06-05;1763.67;2726.67;2774.36;1983.00
2009-06-04;1749.67;2723.00;2775.14;1957.00
2009-06-03;1744.33;2713.33;2786.19;1963.00
2009-06-02;1693.33;2693.00;2744.01;1923.00
2009-06-01;1684.00;2663.67;2716.21;1914.00
2009-05-29;1689.67;2607.33;2667.82;1889.00
2009-05-28;1700.00;2614.00;2662.45;1909.00
2009-05-27;1638.33;2537.00;2583.67;1855.00
2009-05-26;1608.33;2429.33;2495.14;1784.00
2009-05-22;1612.00;2447.00;2503.39;1786.00
2009-05-21;1602.00;2408.67;2465.55;1786.00
2009-05-20;1597.33;2388.67;2445.72;1775.00
2009-05-19;1584.67;2334.00;2394.25;1760.00
2009-05-18;1591.67;2325.00;2379.89;1763.00
2009-05-15;1618.33;2359.33;2410.57;1781.00
2009-05-14;1601.67;2333.33;2382.97;1751.00
2009-05-13;1610.67;2354.67;2398.06;1761.00
2009-05-12;1643.67;2409.67;2456.73;1802.00
2009-05-11;1716.00;2461.67;2529.63;1858.00
2009-05-08;1740.33;2520.00;2572.60;1907.00
2009-05-07;1731.00;2473.67;2536.47;1891.00
2009-05-06;1671.00;2380.00;2448.22;1839.00
2009-05-05;1669.33;2388.33;2454.10;1835.00
2009-05-04;1668.50;2334.33;2416.96;1806.00
2009-05-01;1667.67;2339.33;2410.54;1818.00
2009-04-30;1701.33;2393.67;2455.78;1854.00
2009-04-29;1719.00;2416.00;2480.27;1862.00
2009-04-28;1729.00;2405.67;2465.70;1887.00
2009-04-27;1713.33;2395.00;2454.83;1869.00
2009-04-24;1745.67;2453.33;2509.73;1890.00
2009-04-23;1764.67;2462.33;2522.81;1934.00
2009-04-22;1733.00;2402.00;2457.25;1888.00
2009-04-21;1737.67;2430.33;2492.00;1920.00
2009-04-20;1705.67;2387.33;2432.58;1885.00
2009-04-17;1711.67;2405.00;2466.99;1893.00
2009-04-16;1679.67;2392.00;2448.02;1855.00
2009-04-15;1720.00;2464.33;2521.44;1913.00
2009-04-14;1771.00;2484.67;2562.66;1931.00
2009-04-13;1795.17;2562.33;2613.45;1957.00
2009-04-09;1819.33;2558.33;2610.01;1985.00
2009-04-08;1802.67;2553.33;2601.54;1956.00
2009-04-07;1861.00;2663.67;2706.69;2037.00
2009-04-06;1788.00;2543.67;2590.26;1938.00
2009-04-03;1942.67;2772.00;2824.45;2101.00
2009-04-02;1920.00;2701.67;2763.23;2054.00
2009-04-01;1902.67;2613.00;2678.80;2027.00
2009-03-31;1908.33;2601.00;2669.06;2011.00
2009-03-30;1918.67;2573.33;2644.94;2012.00
2009-03-27;1909.67;2578.33;2655.06;2000.00
2009-03-26;1875.00;2572.00;2645.66;1951.00
2009-03-25;1892.33;2593.33;2674.19;1975.00
2009-03-24;1889.33;2615.33;2705.40;1993.00
2009-03-23;1888.00;2592.00;2665.08;1963.00
2009-03-20;1884.33;2589.33;2662.22;1961.00
2009-03-19;1882.00;2586.33;2664.44;1945.00
2009-03-18;1863.67;2466.67;2539.48;1934.00
2009-03-17;1815.33;2388.00;2479.21;1936.00
2009-03-16;1820.00;2416.33;2495.95;1918.00
2009-03-13;1826.00;2401.67;2479.95;1925.00
2009-03-12;1837.00;2383.00;2466.47;1924.00
2009-03-11;1812.33;2340.67;2421.39;1897.00
2009-03-10;1732.00;2233.67;2316.81;1818.00
2009-03-09;1736.33;2250.33;2326.58;1843.00
2009-03-06;1711.00;2269.33;2341.95;1846.00
2009-03-05;1714.00;2253.67;2337.65;1861.00
2009-03-04;1756.67;2339.00;2412.52;1914.00
2009-03-03;1724.00;2258.67;2339.15;1861.00
2009-03-02;1679.67;2200.33;2276.23;1809.00
2009-02-27;1771.00;2396.67;2462.56;1943.00
2009-02-26;1755.67;2390.67;2454.02;1922.00
2009-02-25;1782.00;2419.67;2480.85;1949.00
2009-02-24;1707.00;2347.67;2402.83;1886.00
2009-02-23;1686.00;2357.67;2404.39;1886.00
2009-02-20;1754.67;2433.00;2472.40;1949.00
2009-02-19;1838.67;2554.33;2591.58;2046.00
2009-02-18;1863.33;2566.67;2607.37;2078.00
2009-02-17;1900.00;2615.67;2658.69;2114.00
2009-02-16;1916.33;2653.83;2694.17;2110.00
2009-02-13;1910.33;2692.00;2723.06;2113.00
2009-02-12;1909.33;2642.67;2682.12;2090.00
2009-02-11;1916.33;2714.00;2732.30;2119.00
2009-02-10;1900.00;2729.67;2750.74;2122.00
2009-02-09;1945.00;2804.00;2852.34;2183.00
2009-02-06;1978.00;2829.00;2874.07;2234.00
2009-02-05;1948.33;2777.33;2812.56;2185.00
2009-02-04;1949.33;2724.00;2771.42;2155.00
2009-02-03;1956.33;2747.67;2780.63;2135.00
2009-02-02;1958.33;2714.33;2743.62;2143.00
2009-01-30;1982.33;2772.00;2813.18;2197.00
2009-01-29;2005.67;2801.67;2829.42;2178.00
2009-01-28;2002.33;2799.00;2833.07;2136.00
2009-01-27;1990.33;2757.33;2785.09;2118.00
2009-01-26;1962.33;2656.67;2696.96;2047.00
2009-01-23;2006.00;2670.33;2702.91;2103.00
2009-01-22;1951.33;2597.00;2647.70;2044.00
2009-01-21;1956.33;2599.00;2641.45;2056.00
2009-01-20;1846.67;2468.33;2526.51;1952.00
2009-01-19;1759.33;2469.33;2508.47;1908.00
2009-01-16;1745.33;2470.33;2517.46;1901.00
2009-01-15;1714.67;2369.67;2432.08;1860.00
2009-01-14;1727.33;2392.33;2455.13;1863.00
2009-01-13;1773.33;2483.33;2525.52;1914.00
2009-01-12;1753.33;2520.33;2555.70;1915.00
2009-01-09;1774.33;2570.00;2632.65;1950.00
2009-01-08;1797.67;2639.33;2681.67;1956.00
2009-01-07;1760.33;2584.33;2632.13;1921.00
2009-01-06;1772.33;2598.67;2607.01;1939.00
2009-01-05;1789.00;2553.67;2581.60;1901.00
2009-01-02;1783.67;2503.67;2540.40;1832.00
2008-12-31;1771.33;2638.33;2612.82;1874.00
2008-12-30;1765.33;2529.00;2535.54;1796.00
2008-12-29;1761.67;2537.67;2548.99;1798.00
2008-12-26;1768.83;2617.67;2606.58;1851.00
2008-12-24;1776.00;2606.67;2611.22;1865.00
2008-12-23;1824.33;2666.00;2677.58;1917.00
2008-12-22;1757.33;2556.67;2573.44;1843.00
2008-12-19;1766.00;2577.00;2597.59;1873.00
2008-12-18;1782.67;2660.00;2675.42;1872.00
2008-12-17;1717.00;2610.67;2630.39;1832.00
2008-12-16;1703.67;2561.67;2585.80;1872.00
2008-12-15;1695.33;2569.33;2579.94;1889.00
2008-12-12;1645.33;2394.33;2418.54;1812.00
2008-12-11;1633.33;2394.67;2416.33;1817.00
2008-12-10;1625.33;2384.00;2395.84;1838.00
2008-12-09;1559.00;2279.00;2290.51;1771.00
2008-12-08;1562.33;2286.33;2301.64;1778.00
2008-12-05;1495.67;2159.33;2172.03;1716.00
2008-12-04;1537.33;2242.00;2259.13;1760.00
2008-12-03;1502.00;2183.33;2203.75;1741.00
2008-12-02;1480.67;2165.67;2191.78;1723.00
2008-12-01;1479.67;2142.00;2171.02;1719.00
2008-11-28;1516.00;2269.67;2299.69;1811.00
2008-11-27;1511.67;2250.33;2289.15;1776.00
2008-11-26;1477.67;2231.00;2241.19;1748.00
2008-11-25;1427.33;2141.00;2168.19;1663.00
2008-11-24;1409.67;2078.33;2110.13;1637.00
2008-11-21;1407.67;2036.67;2061.59;1645.00
2008-11-20;1399.67;2010.00;2039.46;1629.00
2008-11-19;1415.00;2076.33;2105.54;1671.00
2008-11-18;1397.00;2045.67;2072.09;1633.00
2008-11-17;1361.00;1990.00;2017.01;1585.00
2008-11-14;1363.67;1990.33;2006.56;1576.00
2008-11-13;1346.67;1943.67;1966.78;1570.00
2008-11-12;1322.67;1932.33;1956.05;1559.00
2008-11-11;1306.33;1957.67;1980.79;1577.00
2008-11-10;1300.67;1965.67;1994.36;1563.00
2008-11-07;1276.00;1947.00;1975.48;1546.00
2008-11-06;1272.33;1940.33;1970.89;1547.00
2008-11-05;1278.67;1989.00;2018.94;1549.00
2008-11-04;1308.00;2035.00;2061.64;1583.00
2008-11-03;1300.67;1990.67;2018.93;1588.00
2008-10-31;1331.33;2078.33;2106.86;1652.00
2008-10-30;1339.33;2102.67;2138.50;1659.00
2008-10-29;1355.67;2142.00;2174.00;1687.00
2008-10-28;1309.67;1987.67;2005.98;1609.00
2008-10-27;1311.33;1969.33;1999.90;1595.00
2008-10-24;1304.00;2002.00;2027.18;1602.00
2008-10-23;1287.00;1995.33;2030.93;1577.00
2008-10-22;1291.67;2009.33;2041.29;1590.00
2008-10-21;1267.33;2056.67;2086.21;1591.00
2008-10-20;1283.67;2099.33;2140.43;1608.00
2008-10-17;1292.00;2154.67;2185.80;1624.00
2008-10-16;1296.00;2162.00;2190.60;1634.00
2008-10-15;1334.33;2235.67;2272.90;1675.00
2008-10-14;1393.67;2343.00;2381.48;1744.00
2008-10-13;1389.33;2304.67;2352.58;1739.00
2008-10-10;1387.33;2269.33;2311.30;1716.00
2008-10-09;1418.67;2356.33;2393.33;1754.00
2008-10-08;1419.00;2363.00;2404.15;1757.00
2008-10-07;1444.00;2446.33;2486.67;1822.00
2008-10-06;1444.67;2421.00;2456.60;1819.00
2008-10-03;1457.67;2484.33;2525.50;1828.00
2008-10-02;1459.00;2466.67;2514.81;1814.00
2008-10-01;1476.67;2528.67;2575.36;1832.00
2008-09-30;1495.00;2551.33;2604.83;1850.00
2008-09-29;1482.67;2567.67;2612.19;1816.00
2008-09-26;1545.67;2744.00;2782.46;1906.00
2008-09-25;1543.00;2768.67;2793.44;1908.00
2008-09-24;1544.33;2766.33;2799.13;1910.00
2008-09-23;1515.67;2727.33;2756.07;1872.00
2008-09-22;1530.33;2741.33;2769.43;1885.00
2008-09-19;1523.00;2697.00;2725.94;1897.00
2008-09-18;1523.00;2657.00;2698.06;1876.00
2008-09-17;1477.00;2546.00;2579.55;1825.00
2008-09-16;1502.00;2568.67;2604.14;1840.00
2008-09-15;1513.33;2619.00;2645.51;1866.00
2008-09-12;1485.67;2568.33;2596.94;1832.00
2008-09-11;1506.67;2551.67;2577.37;1849.00
2008-09-10;1535.67;2585.00;2622.81;1871.00
2008-09-09;1506.33;2560.33;2594.18;1830.00
2008-09-08;1511.67;2577.00;2598.06;1839.00
2008-09-05;1540.33;2626.67;2658.74;1863.00
2008-09-04;1547.00;2654.67;2678.68;1865.00
2008-09-03;1562.00;2677.33;2711.39;1872.00
2008-09-02;1554.00;2667.67;2704.19;1862.00
2008-09-01;1615.00;2774.83;2824.08;1934.00
2008-08-29;1649.67;2882.00;2923.10;1993.00
2008-08-28;1608.33;2869.33;2885.34;1964.00
2008-08-27;1663.67;2955.67;2982.75;2031.00
2008-08-26;1630.00;2892.67;2926.01;1996.00
